Index,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa)
2151,24.7,19.2,71.0,8.0,16.1,101.04
2152,23.6,19.7,78.0,5.0,16.1,101.05
2153,24.3,19.8,76.0,0.0,16.1,100.96
2154,21.4,19.5,89.0,0.0,16.1,100.95
2155,20.0,18.6,91.0,8.0,16.1,100.92
2156,20.6,18.6,88.0,0.0,16.1,100.87
2157,20.3,18.8,91.0,0.0,16.1,100.89
2158,20.4,18.9,91.0,0.0,16.1,100.87
2159,20.7,19.6,93.0,4.0,11.3,100.86
2160,20.5,20.0,97.0,0.0,2.8,100.89
2161,20.7,20.2,97.0,0.0,4.8,100.85
2162,20.0,19.8,99.0,5.0,1.6,100.79
2163,18.6,18.6,100.0,5.0,1.6,100.79
2164,18.5,18.5,100.0,4.0,1.6,100.73
2165,18.1,18.1,100.0,4.0,1.2,100.76
2166,18.3,18.3,100.0,8.0,0.2,100.77
2167,18.8,18.2,96.0,9.0,2.0,100.78
2168,23.4,19.4,78.0,15.0,16.1,100.81
2169,25.0,19.4,71.0,9.0,16.1,100.76
2170,25.4,18.8,66.0,9.0,16.1,100.73
2171,23.0,19.6,81.0,13.0,16.1,100.75
2172,23.3,19.7,80.0,9.0,16.1,100.69
2173,23.8,19.4,76.0,9.0,16.1,100.62
2174,24.6,20.1,76.0,11.0,16.1,100.52
2175,24.2,20.4,79.0,13.0,16.1,100.45
2176,22.8,20.4,86.0,4.0,16.1,100.39
2177,25.8,18.9,65.0,11.0,16.1,100.34
2178,28.5,18.3,54.0,26.0,16.1,100.33
2179,27.4,16.2,50.0,18.0,16.1,100.35
2180,25.8,15.0,51.0,17.0,16.1,100.37
2181,24.6,14.0,51.0,15.0,16.1,100.45
2182,22.5,14.4,60.0,13.0,16.1,100.4
2183,20.0,14.8,72.0,13.0,16.1,100.36
2184,20.3,14.1,67.0,17.0,16.1,100.36
2185,20.4,13.3,63.0,13.0,16.1,100.31
2186,20.6,12.9,61.0,18.0,16.1,100.27
2187,20.3,12.6,61.0,18.0,16.1,100.26
2188,19.4,13.0,66.0,15.0,16.1,100.29
2189,19.1,14.2,73.0,18.0,16.1,100.35
2190,19.1,14.1,73.0,17.0,16.1,100.42
2191,20.0,13.7,67.0,24.0,16.1,100.45
2192,20.6,12.2,58.0,17.0,16.1,100.46
2193,21.3,12.5,57.0,17.0,16.1,100.51
2194,21.7,11.4,52.0,21.0,16.1,100.55
2195,22.1,11.7,51.0,18.0,16.1,100.57
2196,22.7,12.0,50.0,17.0,12.9,100.57
2197,23.7,11.3,45.0,17.0,16.1,100.55
2198,21.2,13.6,62.0,21.0,16.1,100.53
2199,19.9,15.4,75.0,18.0,16.1,100.52
2200,19.9,15.2,74.0,17.0,16.1,100.54
2201,20.0,14.3,69.0,13.0,16.1,100.5
2202,19.9,14.6,71.0,8.0,16.1,100.51
2203,19.4,14.6,74.0,4.0,16.1,100.51
2204,18.6,14.7,78.0,4.0,16.1,100.54
2205,18.5,16.5,88.0,4.0,16.1,100.56
2206,18.9,14.2,74.0,9.0,16.1,100.64
2207,20.0,13.0,64.0,15.0,16.1,100.75
2208,19.5,12.6,64.0,8.0,16.1,100.69
2209,18.8,12.2,65.0,5.0,16.1,100.7
2210,18.3,12.2,67.0,11.0,16.1,100.65
2211,15.7,13.5,86.0,0.0,16.1,100.62
2212,14.9,13.1,89.0,4.0,16.1,100.61
2213,16.1,12.6,79.0,5.0,16.1,100.7
2214,17.0,12.8,76.0,5.0,16.1,100.73
2215,18.4,14.0,75.0,4.0,16.1,100.76
2216,19.5,13.5,68.0,5.0,16.1,100.73
2217,19.9,13.6,67.0,8.0,16.1,100.73
2218,19.7,13.4,66.0,8.0,16.1,100.72
2219,19.9,13.3,65.0,9.0,16.1,100.71
2220,21.9,14.4,62.0,13.0,16.1,100.63
2221,23.6,15.8,61.0,9.0,16.1,100.58
2222,24.1,14.9,56.0,13.0,16.1,100.51
2223,24.9,16.3,58.0,15.0,16.1,100.43
2224,24.4,15.1,56.0,21.0,16.1,100.35
2225,23.0,16.2,65.0,18.0,16.1,100.28
2226,21.6,16.7,73.0,13.0,16.1,100.24
2227,20.0,16.2,79.0,0.0,16.1,100.24
2228,20.4,16.3,77.0,8.0,16.1,100.25
2229,20.9,16.7,77.0,0.0,16.1,100.24
2230,19.9,17.4,85.0,5.0,16.1,100.25
2231,20.2,17.6,85.0,4.0,16.1,100.17
2232,20.0,17.4,85.0,4.0,16.1,100.16
2233,19.5,17.4,87.0,4.0,16.1,100.12
2234,19.5,16.5,82.0,4.0,16.1,100.1
2235,19.0,16.7,86.0,4.0,16.1,100.09
2236,18.1,16.2,88.0,8.0,16.1,100.07
2237,18.9,17.6,92.0,4.0,16.1,100.04
2238,22.5,19.0,80.0,9.0,16.1,100.09
2239,22.5,18.5,78.0,13.0,16.1,100.11
2240,22.9,17.9,73.0,15.0,16.1,100.12
2241,23.0,18.8,77.0,11.0,16.1,100.14
2242,23.6,18.1,71.0,15.0,16.1,100.17
2243,24.3,18.8,71.0,13.0,16.1,100.2
2244,21.2,18.7,85.0,15.0,16.1,100.21
2245,21.1,19.2,89.0,9.0,16.1,100.16
2246,22.2,19.4,84.0,5.0,16.1,100.1
2247,21.2,18.6,85.0,4.0,12.9,100.09
2248,21.5,19.1,86.0,8.0,16.1,100.04
2249,20.6,18.8,89.0,8.0,14.5,99.99
2250,21.0,18.8,87.0,8.0,16.1,99.95
2251,20.9,18.8,88.0,4.0,16.1,99.97
2252,21.6,18.8,84.0,4.0,16.1,99.94
2253,19.0,17.5,91.0,0.0,16.1,99.99
2254,19.7,18.4,92.0,9.0,16.1,100.02
2255,19.1,18.5,96.0,4.0,6.4,100.07
2256,19.4,18.8,96.0,4.0,11.3,100.09
2257,19.6,18.6,94.0,0.0,12.9,100.07
2258,20.4,18.2,87.0,0.0,16.1,100.09
2259,19.9,17.6,87.0,4.0,16.1,100.09
2260,19.4,17.6,89.0,0.0,16.1,100.11
2261,19.9,18.1,89.0,8.0,16.1,100.17
2262,20.3,18.7,90.0,9.0,16.1,100.24
2263,20.8,19.1,90.0,8.0,16.1,100.29
2264,22.4,19.5,84.0,5.0,16.1,100.31
2265,22.0,19.5,86.0,11.0,16.1,100.3
2266,22.0,19.5,86.0,15.0,12.9,100.33
2267,23.3,19.8,81.0,11.0,16.1,100.34
2268,21.9,20.4,91.0,8.0,9.7,100.37
2269,22.3,19.9,86.0,9.0,12.9,100.38
2270,23.9,20.5,81.0,8.0,16.1,100.32
2271,24.4,19.7,75.0,5.0,16.1,100.33
2272,25.0,19.9,73.0,8.0,16.1,100.32
2273,26.0,18.5,63.0,8.0,16.1,100.3
2274,27.0,18.4,59.0,5.0,16.1,100.3
2275,23.9,19.1,74.0,5.0,16.1,100.33
2276,23.6,19.3,77.0,4.0,16.1,100.39
2277,21.7,18.0,79.0,4.0,14.5,100.47
2278,20.7,17.7,83.0,9.0,16.1,100.52
2279,21.2,16.7,75.0,8.0,16.1,100.59
2280,20.5,16.8,79.0,4.0,16.1,100.59
2281,20.6,17.3,81.0,0.0,16.1,100.64
2282,19.6,16.7,83.0,0.0,16.1,100.62
2283,20.7,15.8,73.0,13.0,16.1,100.63
2284,19.4,15.3,77.0,11.0,16.1,100.64
2285,19.9,16.2,79.0,0.0,16.1,100.68
2286,21.9,15.4,66.0,17.0,16.1,100.72
2287,22.5,17.0,71.0,11.0,16.1,100.8
2288,23.4,17.2,68.0,15.0,16.1,100.8
2289,23.4,16.7,65.0,21.0,16.1,100.78
2290,23.525,16.775,65.0,20.25,16.1,100.7775
2291,23.65,16.85,65.0,19.5,16.1,100.775
2292,23.775,16.925,65.0,18.75,16.1,100.7725
2293,23.9,17.0,65.0,18.0,16.1,100.77
2294,24.0,17.7,67.0,21.0,16.1,100.73
2295,24.1,18.3,70.0,21.0,16.1,100.69
2296,24.9,18.9,69.0,17.0,16.1,100.68
2297,25.1,18.7,67.0,17.0,16.1,100.66
2298,24.5,18.7,70.0,17.0,16.1,100.62
2299,23.3,18.1,72.0,15.0,16.1,100.65
2300,23.7,18.3,71.0,18.0,16.1,100.68
2301,23.6,18.5,73.0,17.0,16.1,100.72
2302,22.9,18.7,77.0,18.0,16.1,100.73
2303,22.8,18.6,77.0,15.0,16.1,100.7
2304,21.9,19.1,84.0,9.0,16.1,100.71
2305,21.0,19.3,90.0,5.0,16.1,100.69
2306,20.2,19.2,94.0,4.0,14.5,100.7
2307,20.3,18.8,91.0,5.0,16.1,100.7
2308,20.4,18.9,91.0,5.0,16.1,100.69
2309,20.1,18.9,93.0,8.0,16.1,100.71
2310,21.3,19.9,91.0,4.0,16.1,100.75
2311,22.8,20.2,85.0,8.0,16.1,100.78
2312,24.5,20.7,79.0,9.0,16.1,100.81
2313,25.2,21.5,80.0,4.0,16.1,100.79
2314,25.9,21.7,77.0,11.0,16.1,100.77
2315,27.3,23.0,77.0,9.0,16.1,100.75
2316,26.8,23.0,79.0,11.0,16.1,100.73
2317,27.0,23.5,81.0,9.0,16.1,100.66
2318,25.3,22.5,84.0,9.0,16.1,100.62
2319,26.2,21.8,77.0,8.0,16.1,100.58
2320,27.0,22.0,74.0,8.0,16.1,100.52
2321,28.0,22.6,72.0,8.0,16.1,100.42
2322,25.5,22.6,84.0,9.0,16.1,100.43
2323,24.7,22.1,85.0,11.0,16.1,100.44
2324,24.8,22.0,84.0,11.0,16.1,100.47
2325,25.1,21.9,82.0,5.0,16.1,100.51
2326,23.5,21.8,90.0,8.0,16.1,100.48
2327,22.6,21.2,92.0,13.0,16.1,100.47
2328,22.7,21.2,91.0,5.0,16.1,100.45
2329,22.7,21.5,93.0,9.0,16.1,100.43
2330,22.4,21.5,95.0,9.0,9.7,100.4
2331,22.9,21.6,92.0,8.0,12.9,100.37
2332,22.6,21.6,94.0,8.0,12.9,100.3
2333,23.7,21.7,89.0,5.0,16.1,100.35
2334,22.5,21.3,93.0,9.0,16.1,100.42
2335,22.9,21.8,93.0,5.0,11.3,100.46
2336,23.0,21.8,93.0,4.0,9.7,100.43
2337,25.8,22.8,83.0,5.0,16.1,100.42
2338,25.3,22.7,85.0,8.0,16.1,100.45
2339,26.0,22.8,82.0,9.0,11.3,100.41
2340,26.5,23.4,83.0,9.0,9.7,100.4
2341,26.1,22.9,82.0,9.0,11.3,100.35
2342,26.5,22.9,81.0,8.0,8.1,100.28
2343,26.0,23.3,85.0,11.0,16.1,100.27
2344,24.8,22.9,89.0,8.0,16.1,100.27
2345,24.9,22.9,88.0,5.0,16.1,100.26
2346,24.9,22.2,85.0,5.0,16.1,100.26
2347,23.3,20.7,85.0,22.0,9.7,100.34
2348,23.1,20.1,83.0,4.0,16.1,100.38
2349,24.6,20.0,75.0,0.0,16.1,100.45
2350,23.1,19.5,80.0,13.0,16.1,100.53
2351,22.1,19.2,84.0,13.0,16.1,100.57
2352,21.7,19.3,86.0,8.0,16.1,100.61
2353,20.3,16.9,80.0,22.0,16.1,100.62
2354,20.1,15.8,76.0,11.0,16.1,100.66
2355,20.1,14.9,72.0,11.0,16.1,100.67
2356,19.8,16.3,80.0,9.0,16.1,100.7
2357,20.5,10.9,54.0,15.0,16.1,100.76
2358,20.2,10.8,54.0,18.0,16.1,100.78
2359,19.7,10.6,55.0,22.0,16.1,100.8
2360,20.5,11.3,55.0,30.0,16.1,100.85
2361,21.1,12.0,56.0,24.0,16.1,100.88
2362,21.4,12.9,58.0,22.0,16.1,100.86
2363,21.4,12.0,55.0,21.0,16.1,100.86
2364,21.6,13.2,58.0,15.0,16.1,100.85
2365,21.4,13.0,58.0,17.0,16.1,100.8
2366,21.8,14.9,64.0,21.0,16.1,100.75
2367,21.6,13.9,61.0,15.0,16.1,100.7
2368,21.7,13.9,61.0,15.0,16.1,100.66
2369,22.0,13.5,58.0,9.0,16.1,100.66
2370,21.8,14.0,61.0,4.0,16.1,100.65
2371,20.9,13.7,63.0,0.0,16.1,100.67
2372,20.5,13.6,64.0,0.0,16.1,100.66
2373,19.1,13.6,70.0,4.0,16.1,100.7
2374,19.7,13.4,67.0,4.0,16.1,100.72
2375,20.4,10.9,54.0,11.0,16.1,100.71
2376,19.3,11.2,59.0,0.0,16.1,100.72
2377,18.1,12.3,69.0,5.0,16.1,100.7
2378,17.6,12.4,71.0,5.0,16.1,100.68
2379,17.6,12.8,73.0,5.0,16.1,100.67
2380,17.1,11.9,71.0,4.0,16.1,100.7
2381,16.4,12.0,75.0,8.0,16.1,100.74
2382,17.8,12.8,72.0,9.0,16.1,100.77
2383,19.6,12.7,64.0,8.0,16.1,100.83
2384,20.5,14.0,66.0,4.0,16.1,100.85
2385,20.3,15.4,73.0,11.0,16.1,100.85
2386,22.3,14.5,61.0,9.0,16.1,100.83
2387,21.9,15.9,69.0,11.0,16.1,100.8
2388,22.1,16.4,70.0,9.0,16.1,100.79
2389,22.7,12.4,52.0,11.0,16.1,100.79
2390,23.2,14.7,58.0,9.0,16.1,100.75
2391,23.0,11.6,48.0,9.0,16.1,100.78
2392,22.0,13.9,60.0,8.0,16.1,100.77
2393,21.9,12.4,54.0,5.0,16.1,100.74
2394,21.4,14.3,63.0,5.0,16.1,100.75
2395,21.5,11.2,51.0,5.0,16.1,100.76
2396,21.0,10.4,50.0,5.0,16.1,100.77
2397,20.4,11.7,57.0,4.0,16.1,100.77
2398,20.1,8.1,45.0,5.0,16.1,100.76
2399,21.4,7.7,41.0,9.0,16.1,100.74
2400,19.7,9.4,51.0,5.0,16.1,100.79
2401,19.7,11.3,58.0,13.0,16.1,100.85
2402,19.0,11.4,61.0,9.0,16.1,100.83
2403,18.7,10.5,59.0,5.0,16.1,100.87
2404,17.0,11.8,71.0,9.0,16.1,100.92
2405,16.3,11.7,74.0,4.0,16.1,100.96
2406,17.2,13.0,76.0,4.0,16.1,101.02
2407,19.6,12.9,65.0,4.0,16.1,101.01
2408,20.5,13.4,63.0,5.0,16.1,101.01
2409,20.9,14.7,67.0,5.0,16.1,100.97
2410,21.3,14.9,66.0,11.0,16.1,100.99
2411,21.5,13.9,62.0,9.0,16.1,100.97
2412,22.4,13.9,58.0,8.0,16.1,100.96
2413,22.8,12.6,52.0,8.0,16.1,100.91
2414,23.7,12.9,50.0,9.0,16.1,100.87
2415,24.1,13.6,51.0,9.0,16.1,100.83
2416,24.6,14.2,52.0,8.0,16.1,100.81
2417,25.3,11.9,43.0,5.0,16.1,100.78
2418,24.7,12.2,45.0,4.0,16.1,100.76
2419,22.8,14.7,60.0,4.0,16.1,100.76
2420,21.6,15.1,66.0,0.0,16.1,100.75
2421,19.6,14.4,72.0,4.0,16.1,100.78
2422,19.3,14.8,75.0,5.0,16.1,100.76
2423,18.6,17.0,90.0,4.0,16.1,100.76
2424,17.6,15.9,90.0,4.0,16.1,100.74
2425,18.3,17.0,92.0,0.0,16.1,100.73
2426,18.3,17.2,93.0,4.0,16.1,100.7
2427,19.1,16.4,84.0,0.0,16.1,100.68
2428,17.7,16.6,93.0,4.0,16.1,100.67
2429,16.5,15.4,93.0,4.0,16.1,100.71
2430,18.4,15.3,82.0,4.0,16.1,100.71
2431,20.0,17.4,85.0,5.0,9.7,100.76
2432,22.6,14.1,58.0,8.0,16.1,100.71
2433,23.1,15.1,60.0,8.0,16.1,100.71
2434,23.5,14.8,58.0,11.0,16.1,100.66
2435,23.6,15.2,59.0,11.0,16.1,100.65
2436,23.6,18.0,70.0,13.0,16.1,100.61
2437,23.9,16.5,63.0,18.0,16.1,100.55
2438,24.9,16.4,59.0,17.0,16.1,100.48
2439,24.8,19.3,71.0,15.0,16.1,100.44
2440,23.9,19.3,75.0,17.0,16.1,100.4
2441,23.9,19.5,76.0,17.0,16.1,100.35
2442,23.8,20.3,81.0,17.0,16.1,100.31
2443,23.4,18.7,74.0,17.0,16.1,100.31
2444,22.8,19.2,80.0,15.0,16.1,100.26
2445,22.9,19.1,79.0,13.0,16.1,100.29
2446,23.3,20.1,82.0,11.0,16.1,100.24
2447,23.1,20.0,83.0,13.0,16.1,100.1
2448,22.6,20.7,89.0,4.0,16.1,100.17
2449,21.9,20.5,92.0,0.0,16.1,100.08
2450,21.7,20.5,93.0,0.0,16.1,100.05
2451,21.5,20.5,94.0,4.0,16.1,100.04
2452,21.6,20.7,95.0,4.0,12.9,100.02
2453,21.5,20.9,96.0,9.0,12.9,99.97
2454,22.1,20.8,92.0,8.0,16.1,99.97
2455,23.2,19.8,81.0,8.0,16.1,99.97
2456,23.9,20.9,83.0,8.0,16.1,99.96
2457,23.6,21.1,86.0,5.0,16.1,99.93
2458,23.8,21.7,88.0,9.0,16.1,99.89
2459,24.3,22.2,88.0,15.0,14.5,99.8
2460,25.4,22.7,85.0,9.0,16.1,99.75
2461,25.9,23.0,84.0,21.0,14.5,99.7
2462,23.9,21.2,85.0,24.0,16.1,99.75
2463,25.8,21.3,76.0,28.0,16.1,99.69
2464,26.4,18.7,62.0,22.0,16.1,99.66
2465,27.6,18.0,55.0,22.0,16.1,99.7
2466,26.3,16.1,53.0,26.0,16.1,99.76
2467,24.1,15.0,56.0,28.0,16.1,99.82
2468,22.6,14.2,59.0,30.0,16.1,99.87
2469,20.9,13.3,61.0,28.0,16.1,99.93
2470,19.8,13.3,66.0,18.0,16.1,99.95
2471,18.7,13.2,70.0,17.0,16.1,99.93
2472,18.2,13.8,75.0,13.0,16.1,99.94
2473,17.8,14.1,79.0,5.0,16.1,99.96
2474,18.3,14.9,80.0,15.0,16.1,99.96
2475,18.7,15.4,81.0,9.0,16.1,99.96
2476,19.3,15.6,79.0,11.0,16.1,99.97
2477,19.4,16.1,81.0,11.0,16.1,100.0
2478,19.5,16.2,81.0,17.0,16.1,100.06
2479,20.6,16.3,76.0,18.0,16.1,100.1
2480,21.2,16.0,72.0,15.0,16.1,100.14
2481,21.2,15.7,70.0,9.0,16.1,100.16
2482,21.3,15.5,69.0,11.0,16.1,100.2
2483,21.5,15.4,68.0,18.0,16.1,100.25
2484,21.6,14.7,64.0,9.0,16.1,100.26
2485,21.9,14.5,62.0,11.0,16.1,100.26
2486,22.3,14.6,61.0,8.0,16.1,100.25
2487,22.7,15.1,62.0,15.0,16.1,100.23
2488,21.9,16.1,69.0,15.0,16.1,100.21
2489,21.6,17.3,76.0,18.0,16.1,100.22
2490,20.8,17.5,81.0,22.0,16.1,100.19
2491,20.0,17.1,83.0,21.0,16.1,100.24
2492,20.9,15.4,70.0,17.0,16.1,100.25
2493,18.9,16.0,83.0,11.0,16.1,100.3
2494,18.7,16.5,87.0,15.0,16.1,100.31
2495,19.6,15.3,76.0,13.0,16.1,100.33
2496,17.2,16.1,93.0,9.0,16.1,100.32
2497,16.8,15.2,90.0,8.0,16.1,100.35
2498,16.7,15.6,93.0,11.0,16.1,100.38
2499,16.9,16.0,94.0,9.0,16.1,100.37
2500,16.9,15.9,94.0,8.0,16.1,100.37
2501,17.1,15.1,88.0,8.0,16.1,100.39
2502,17.3,15.5,89.0,8.0,16.1,100.4
2503,19.2,15.7,80.0,5.0,16.1,100.41
2504,20.2,17.6,85.0,8.0,16.1,100.42
2505,21.2,18.8,86.0,11.0,16.1,100.36
2506,22.5,19.3,82.0,22.0,16.1,100.32
2507,23.7,20.1,80.0,18.0,16.1,100.31
2508,23.9,20.1,79.0,21.0,16.1,100.26
2509,24.4,20.2,77.0,21.0,16.1,100.2
2510,24.4,19.4,73.0,22.0,16.1,100.13
2511,21.1,19.6,91.0,22.0,2.0,100.19
2512,22.3,21.1,93.0,11.0,3.6,100.21
2513,23.4,21.4,88.0,5.0,16.1,100.19
2514,23.9,21.1,84.0,8.0,16.1,100.19
2515,22.7,20.7,88.0,4.0,16.1,100.19
2516,22.9,20.7,87.0,4.0,16.1,100.2
2517,20.1,19.4,96.0,8.0,11.3,100.28
2518,24.6,18.4,68.0,9.0,16.1,100.34
2519,23.4,15.6,61.0,15.0,16.1,100.4
2520,22.0,11.3,50.0,26.0,16.1,100.43
2521,20.4,9.2,48.0,21.0,16.1,100.49
2522,18.7,10.1,57.0,11.0,16.1,100.52
2523,18.4,10.9,61.0,15.0,16.1,100.55
2524,18.1,11.3,64.0,17.0,16.1,100.58
2525,18.2,12.5,69.0,17.0,16.1,100.62
2526,19.0,13.8,71.0,18.0,16.1,100.68
2527,20.3,14.7,70.0,15.0,16.1,100.77
2528,21.5,15.4,68.0,13.0,16.1,100.84
2529,22.2,14.5,61.0,13.0,16.1,100.92
2530,23.5,14.8,58.0,13.0,16.1,100.91
2531,24.4,14.3,53.0,22.0,16.1,100.92
2532,25.0,12.9,46.0,22.0,16.1,100.89
2533,25.9,12.5,43.0,18.0,16.1,100.87
2534,26.5,13.9,45.0,15.0,16.1,100.86
2535,27.1,13.6,43.0,15.0,16.1,100.83
2536,23.1,17.7,71.0,17.0,16.1,100.83
2537,24.6,17.7,65.0,13.0,16.1,100.83
2538,22.4,17.6,74.0,4.0,16.1,100.83
2539,23.5,16.0,62.0,0.0,16.1,100.86
2540,22.6,15.3,63.0,4.0,16.1,100.87
2541,22.6,15.0,62.0,11.0,16.1,100.93
2542,22.1,13.6,58.0,13.0,16.1,100.93
2543,21.3,13.3,60.0,8.0,16.1,100.95
2544,20.5,12.9,61.0,9.0,16.1,100.94
2545,19.0,13.0,68.0,9.0,16.1,100.98
2546,19.0,12.8,67.0,11.0,16.1,100.97
2547,17.7,13.1,74.0,9.0,16.1,100.94
2548,17.5,13.1,75.0,9.0,16.1,100.94
2549,16.0,13.2,83.0,5.0,16.1,100.97
2550,17.6,13.9,79.0,0.0,16.1,101.04
2551,19.8,14.8,73.0,5.0,16.1,101.05
2552,18.7,14.3,76.0,9.0,16.1,101.11
2553,20.1,15.6,75.0,5.0,16.1,101.1
2554,21.1,15.9,72.0,4.0,16.1,101.11
2555,22.0,17.4,75.0,9.0,16.1,101.1
2556,22.0,16.7,72.0,11.0,16.1,101.04
2557,22.7,17.4,72.0,0.0,16.1,100.98
2558,24.2,16.1,60.0,8.0,16.1,100.91
2559,25.1,16.5,59.0,9.0,16.1,100.87
2560,24.6,16.4,60.0,9.0,16.1,100.8
2561,24.5,17.1,63.0,13.0,16.1,100.74
2562,23.5,18.9,75.0,11.0,16.1,100.72
2563,22.4,19.4,83.0,11.0,16.1,100.69
2564,22.4,19.2,82.0,8.0,16.1,100.7
2565,22.7,18.4,77.0,4.0,16.1,100.73
2566,21.7,17.8,78.0,0.0,16.1,100.68
2567,22.7,16.3,67.0,9.0,16.1,100.69
2568,21.7,18.0,79.0,8.0,16.1,100.65
2569,21.5,18.4,82.0,17.0,16.1,100.74
2570,18.6,16.1,85.0,0.0,16.1,100.58
2571,18.2,16.4,89.0,0.0,16.1,100.54
2572,18.6,16.2,86.0,8.0,16.1,100.53
2573,18.2,16.6,90.0,5.0,16.1,100.55
2574,20.4,16.6,78.0,9.0,16.1,100.54
2575,21.7,18.1,80.0,5.0,16.1,100.55
2576,22.6,18.4,77.0,5.0,16.1,100.55
2577,23.3,20.0,81.0,5.0,16.1,100.56
2578,24.4,21.1,82.0,4.0,16.1,100.56
2579,26.9,20.7,69.0,13.0,16.1,100.55
2580,29.6,18.9,52.0,26.0,16.1,100.51
2581,26.0,19.2,66.0,24.0,16.1,100.46
2582,23.7,20.5,82.0,24.0,16.1,100.47
2583,24.0,20.9,83.0,11.0,16.1,100.38
2584,24.6,20.0,75.0,26.0,16.1,100.39
2585,23.8,19.5,77.0,28.0,16.1,100.35
2586,22.0,18.8,82.0,17.0,16.1,100.31
2587,21.1,18.7,86.0,15.0,16.1,100.29
2588,19.9,18.3,90.0,15.0,16.1,100.33
2589,20.1,19.1,94.0,8.0,16.1,100.37
2590,20.5,19.7,95.0,4.0,16.1,100.38
2591,21.3,20.6,96.0,0.0,16.1,100.37
2592,20.4,19.9,97.0,5.0,14.5,100.37
2593,21.0,20.7,98.0,5.0,9.7,100.33
2594,21.3,21.1,99.0,0.0,6.4,100.27
2595,21.4,20.9,97.0,5.0,11.3,100.24
2596,20.9,20.7,99.0,5.0,6.4,100.24
2597,20.1,19.8,98.0,5.0,8.1,100.26
2598,19.7,19.5,99.0,4.0,4.8,100.25
2599,20.3,20.3,100.0,4.0,3.6,100.28
2600,20.6,20.6,100.0,5.0,1.2,100.3
2601,21.2,21.2,100.0,5.0,2.0,100.32
2602,20.5,20.5,100.0,9.0,2.4,100.32
2603,21.0,21.0,100.0,5.0,3.2,100.31
2604,22.7,22.4,98.0,9.0,16.1,100.31
2605,24.3,22.8,91.0,8.0,16.1,100.32
2606,24.8,22.8,89.0,9.0,16.1,100.22
2607,25.0,22.5,86.0,4.0,16.1,100.18
2608,25.8,22.6,82.0,9.0,16.1,100.13
2609,24.8,22.1,85.0,0.0,16.1,100.2
2610,24.0,22.8,93.0,5.0,16.1,100.2
2611,23.8,23.0,95.0,4.0,16.1,100.22
2612,23.0,22.3,96.0,8.0,16.1,100.28
2613,21.7,21.5,99.0,13.0,2.4,100.35
2614,21.5,21.5,100.0,13.0,0.4,100.38
2615,21.8,21.3,97.0,15.0,16.1,100.36
2616,21.2,20.9,98.0,21.0,14.5,100.4
2617,22.0,21.2,95.0,15.0,16.1,100.41
2618,22.2,21.2,94.0,15.0,16.1,100.41
2619,22.1,21.0,93.0,18.0,16.1,100.42
2620,21.2,20.7,97.0,9.0,16.1,100.45
2621,21.9,20.9,94.0,13.0,12.9,100.46
2622,21.2,20.6,96.0,18.0,12.9,100.49
2623,21.4,19.4,88.0,22.0,16.1,100.49
2624,22.1,19.3,84.0,17.0,16.1,100.55
2625,22.34,19.72,85.0,15.2,16.1,100.53
2626,22.580000000000002,20.14,86.0,13.4,16.1,100.51
2627,22.82,20.56,87.0,11.6,16.1,100.49
2628,23.060000000000002,20.98,88.0,9.8,16.1,100.47
2629,23.3,21.4,89.0,8.0,16.1,100.45
2630,25.2,22.0,82.0,11.0,16.1,100.42
2631,24.2,21.6,85.0,15.0,16.1,100.32
2632,23.5,21.5,88.0,17.0,16.1,100.19
2633,23.5,21.8,90.0,15.0,16.1,100.1
2634,24.1,21.9,88.0,11.0,16.1,100.1
2635,22.9,21.6,92.0,13.0,16.1,100.08
2636,22.5,21.5,94.0,15.0,16.1,100.08
2637,22.0,21.3,96.0,8.0,16.1,100.12
2638,21.9,21.4,97.0,8.0,16.1,100.1
2639,22.9,21.7,93.0,0.0,16.1,100.01
2640,22.6,21.9,96.0,5.0,14.5,100.01
2641,22.3,21.8,97.0,5.0,9.7,99.97
2642,22.0,21.7,98.0,5.0,6.4,99.9
2643,21.7,20.9,95.0,11.0,12.9,99.9
2644,21.3,20.8,97.0,9.0,14.5,99.91
2645,22.2,21.4,95.0,13.0,16.1,99.94
2646,23.0,21.6,92.0,17.0,16.1,99.96
2647,23.6,21.9,90.0,11.0,16.1,99.98
2648,23.7,22.2,91.0,13.0,16.1,100.02
2649,24.2,22.7,91.0,21.0,16.1,100.04
2650,25.6,23.5,88.0,11.0,16.1,100.02
2651,26.6,23.9,85.0,17.0,16.1,99.95
2652,25.3,23.6,90.0,8.0,14.5,100.05
2653,26.2,23.9,87.0,18.0,16.1,99.99
2654,24.5,21.9,85.0,26.0,16.1,99.98
2655,24.9,22.7,87.0,21.0,16.1,99.97
2656,25.7,22.7,83.0,17.0,16.1,99.97
2657,25.5,22.3,82.0,21.0,16.1,99.94
2658,24.7,22.4,87.0,22.0,16.1,99.91
2659,24.5,23.0,91.0,18.0,16.1,99.91
2660,23.2,22.2,94.0,18.0,12.9,99.94
2661,23.2,21.7,91.0,8.0,16.1,100.02
2662,23.2,21.7,91.0,8.0,16.1,100.05
2663,23.6,22.1,91.0,8.0,16.1,100.06
2664,23.1,22.1,94.0,5.0,16.1,100.04
2665,22.7,21.9,95.0,5.0,8.1,100.02
