,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16
13991,-1.2657213,0.33713478,-0.31449208,-0.59005904,-0.9799484,-0.38059857,0.35646954,0.6546697,-1.1441182,-0.28543982,-0.52075446,0.90963125,1.4518262,2.054219,2.1661327,0.33566347
13992,-1.129361,0.31463748,-0.31449208,-0.5396473,-0.8775042,-0.36196566,0.33264926,0.60435516,-1.0240366,-0.28543982,-0.48620316,0.81487674,1.2878221,1.7044449,1.809807,0.31546545
13993,-1.2380154,0.46683905,-0.31449208,-0.7613179,-0.9477391,-0.54612136,0.50590265,0.8897036,-1.110082,-0.28543982,-0.6752208,0.88711464,1.4099193,1.8680694,1.9768186,0.49914226
13994,-1.3080289,0.48985898,-0.31449208,-0.80216825,-0.99847114,-0.56988347,0.53191423,0.9362715,-1.1709672,-0.28543982,-0.70575917,0.93578017,1.4927222,1.9806544,2.096486,0.5241542
13995,-1.3908199,0.41300353,-0.31449208,-0.7098808,-1.0676214,-0.46663335,0.44278732,0.80052626,-1.2502245,-0.28543982,-0.6167503,0.99569803,1.5975387,2.2235258,2.3480427,0.4233878
13996,-1.3992325,0.36281025,-0.31449208,-0.64284086,-1.0775733,-0.40262553,0.38552943,0.70897776,-1.2614017,-0.28543982,-0.55597425,1.0030363,1.6105013,2.2416303,2.3701286,0.3605535
13997,-1.3650124,0.43922907,-0.31449208,-0.74176997,-1.0457828,-0.5019568,0.47334775,0.84722775,-1.2255384,-0.28543982,-0.64730996,0.9770274,1.5647924,2.1403792,2.2618318,0.4579481
13998,-1.4381504,0.41208562,-0.31449208,-0.7153531,-1.103256,-0.46236792,0.44164753,0.80230606,-1.2928431,-0.28543982,-0.61779726,1.0290669,1.6547374,2.3103971,2.4390855,0.4201896
13999,-1.362423,0.43891838,-0.31449208,-0.7409146,-1.0435624,-0.50194484,0.47330904,0.84676427,-1.2234356,-0.28543982,-0.64669853,0.97534597,1.5615798,2.11699,2.2388542,0.45808485
14000,-1.481034,0.38875446,-0.31449208,-0.68995154,-1.1381063,-0.42947873,0.414004,0.7615568,-1.3324662,-0.28543982,-0.59168565,1.0595106,1.7082167,2.4491727,2.5808892,0.38803253
14001,-1.3673285,0.2832962,-0.31449208,-0.5309979,-1.0602534,-0.3049681,0.29450175,0.5624429,-1.2388068,-0.28543982,-0.4592938,0.98260885,1.5771415,2.2461038,2.3722417,0.26336205
14002,-1.423442,0.1536396,-0.23179656,-0.36330304,-1.1132321,-0.13699497,0.14527741,0.3286556,-1.2980976,-0.28543982,-0.3051413,1.0252566,1.6527579,2.4470134,2.582272,0.098396234
14003,-1.4448686,0.09719765,-0.15622059,-0.2900535,-1.1340295,-0.064460374,0.08048576,0.22784631,-1.3215306,-0.28543982,-0.23838648,1.0417935,1.6820835,2.5289936,2.6673539,0.027264167
14004,-1.4639692,0.12381252,-0.19092877,-0.32899395,-1.1468116,-0.096555755,0.11040942,0.27746016,-1.3364892,-0.28543982,-0.2717177,1.0543237,1.7038031,2.5846634,2.7222545,0.058969446
14005,-1.4552335,0.07150499,-0.12082632,-0.25707683,-1.1449785,-0.030843722,0.04998061,0.18102667,-1.3321344,-0.28543982,-0.20849319,1.0493027,1.6966211,2.6318092,2.7690825,-0.006422362
14006,-1.4803228,0.048195586,-0.08904009,-0.22869234,-1.165478,0.0008598331,0.023158543,0.13899459,-1.3559763,-0.24843937,-0.18066956,1.0675585,1.7280152,2.6757326,2.8180475,-0.037164837
14007,-1.6137214,-0.087777495,0.09568402,-0.06340477,-1.2775292,0.18264167,-0.13410631,-0.10086146,-1.4847014,-0.027434016,-0.02256068,1.1645821,1.8971938,3.0524113,3.210966,-0.21428496
14008,-1.5678018,-0.11377261,0.1291424,-0.021410106,-1.2444525,0.21230203,-0.16323534,-0.15145412,-1.4455395,0.018399566,0.011416239,1.1331613,1.84296,2.9412868,3.0988226,-0.24410582
14009,-1.6556097,-0.09077443,0.10074905,-0.065243326,-1.3095353,0.18972579,-0.13804527,-0.10360364,-1.5222062,-0.024291737,-0.020833971,1.1940145,1.947848,3.1487248,3.3113291,-0.22050859
14010,-1.4352173,0.18190625,-0.2680664,-0.4030629,-1.120536,-0.17047203,0.17654522,0.3790854,-1.3055584,-0.28543982,-0.33936217,1.0323706,1.6651936,2.4970775,2.632879,0.13113564
14011,-1.5212344,0.12808526,-0.19432318,-0.34240702,-1.189964,-0.09635188,0.11414272,0.2864148,-1.3863343,-0.28543982,-0.27836105,1.0941256,1.7723671,2.7143764,2.85899,0.05948578
14012,-1.4129769,0.07864233,-0.13115779,-0.25994745,-1.111604,-0.042014603,0.058821343,0.18921143,-1.2933817,-0.28543982,-0.21344773,1.019601,1.644456,2.4826279,2.6208224,0.0041465918
14013,-1.1606616,0.20925663,-0.31188494,-0.4012879,-0.9099599,-0.22606432,0.21116546,0.41321024,-1.059167,-0.28543982,-0.36026242,0.8393834,1.3319193,1.8506596,1.9624637,0.18165855
14014,-1.095588,0.36462903,-0.31449208,-0.60183567,-0.84652287,-0.42739362,0.39128628,0.6936783,-0.9905362,-0.28543982,-0.54371774,0.7903908,1.2430444,1.5134206,1.6197838,0.380431
14015,-1.3891886,0.3637,-0.31449208,-0.64236087,-1.0698854,-0.4038229,0.3864061,0.70904523,-1.2519498,-0.28543982,-0.5560711,0.9958849,1.5980631,2.2176628,2.3467815,0.36152995
14016,-1.4624066,0.30987847,-0.31449208,-0.57979894,-1.1294192,-0.33066735,0.32429048,0.6156124,-1.3213624,-0.28543982,-0.4943225,1.0487388,1.6896605,2.3940685,2.5316138,0.29074335
14017,-1.4659398,0.38947368,-0.31449208,-0.6882044,-1.1259665,-0.43082392,0.41523165,0.7609818,-1.3186603,-0.28543982,-0.59074056,1.04905,1.6892942,2.3734002,2.507664,0.3894769
14018,-1.4146888,0.39031523,-0.31449208,-0.6822543,-1.0876148,-0.43543613,0.4161862,0.7590401,-1.2725902,-0.28543982,-0.589776,1.0128658,1.6275705,2.2937799,2.4223228,0.39280355
14019,-1.426843,0.4404039,-0.31449208,-0.75190276,-1.0929979,-0.49768746,0.47328275,0.85151166,-1.2797647,-0.28543982,-0.651031,1.020029,1.6392674,2.3049371,2.4323547,0.45440722
14020,-1.4787256,0.49025998,-0.31449208,-0.8268915,-1.1285604,-0.55668676,0.5296651,0.94596857,-1.3223779,-0.28543982,-0.71383446,1.0550295,1.6990042,2.4081328,2.5375447,0.51343024
14021,-1.4721724,0.51668006,-0.31449208,-0.86182994,-1.1215588,-0.5906374,0.5599789,0.99393564,-1.3146734,-0.28543982,-0.7455931,1.0497339,1.6895969,2.3841717,2.5115705,0.5467787
14022,-1.4118583,0.5169528,-0.31449208,-0.8538177,-1.0760455,-0.59562147,0.56079334,0.9909866,-1.2609037,-0.28543982,-0.74353975,1.0073873,1.6169057,2.2635877,2.3848538,0.5505626
14023,-1.4118768,0.5170173,-0.31449208,-0.85388106,-1.0760441,-0.595646,0.56085455,0.99102724,-1.2608825,-0.28543982,-0.7435657,1.0073949,1.6168972,2.2628698,2.3842933,0.5505904
14024,-1.3797617,0.5435648,-0.31449208,-0.8851342,-1.0492505,-0.6315747,0.5918645,1.0375512,-1.2304083,-0.28543982,-0.7738811,0.9843118,1.5763212,2.1556864,2.2746398,0.5857211
14025,-1.4222155,0.51715815,-0.31449208,-0.8553754,-1.083707,-0.5948414,0.5609575,0.99161094,-1.2699946,-0.28543982,-0.7438828,1.0146685,1.6292021,2.2753475,2.3986714,0.55005836
14026,-1.5459074,0.3368766,-0.31449208,-0.62780005,-1.1904178,-0.35765275,0.35413593,0.6687032,-1.3933511,-0.28543982,-0.5298573,1.1064998,1.7885212,2.5566072,2.702484,0.31878644
14027,-1.4856685,0.3384449,-0.31449208,-0.6219057,-1.146119,-0.3635633,0.3551862,0.6671468,-1.3388165,-0.28543982,-0.53001064,1.063628,1.7163519,2.514948,2.6516178,0.32263833
14028,-1.514862,0.39129907,-0.31449208,-0.69791484,-1.164517,-0.42819992,0.4150771,0.7654892,-1.3609704,-0.28543982,-0.5956619,1.0825484,1.7487981,2.5831711,2.7183642,0.38658974
14029,-1.5283376,0.25887513,-0.31449208,-0.5200471,-1.1846923,-0.2597704,0.2636321,0.5243063,-1.3825549,-0.28543982,-0.43561804,1.0956359,1.772513,2.6452298,2.7891228,0.22100273
14030,-1.5783772,0.076441556,-0.12352871,-0.27968013,-1.2368315,-0.025367128,0.05427182,0.19348185,-1.4401885,-0.28543982,-0.21685301,1.1355304,1.8435717,2.8320048,2.9886246,-0.009337409
14031,-1.5153351,0.33903795,-0.31449208,-0.62670285,-1.1686124,-0.36148402,0.35528734,0.6691587,-1.3648252,-0.28543982,-0.53163004,1.0843068,1.751962,2.583737,2.7239892,0.32100573
14032,-1.5282265,0.33936083,-0.31449208,-0.62892586,-1.1784987,-0.3606424,0.35530666,0.67012465,-1.3760824,-0.28543982,-0.53250694,1.0932466,1.7674963,2.6210392,2.7624655,0.3202814
14033,-1.4989161,0.31305593,-0.31449208,-0.5889347,-1.1580428,-0.32952344,0.3257085,0.6202118,-1.351863,-0.28543982,-0.49903962,1.0734963,1.7334135,2.547865,2.6892624,0.2893026
14034,-1.5590764,0.33920386,-0.31449208,-0.63283825,-1.2015014,-0.35800773,0.35506442,0.67150927,-1.4036099,-0.28543982,-0.53322536,1.1149985,1.8044853,2.6649334,2.8106432,0.31843546
14035,-1.5330538,0.41859248,-0.31449208,-0.736827,-1.1755458,-0.46039104,0.44627175,0.81511074,-1.3747716,-0.28543982,-0.62817925,1.0946763,1.7684584,2.5711658,2.710958,0.4189682
14036,-1.4991193,0.23289257,-0.31449208,-0.4803732,-1.1642284,-0.22877423,0.23434012,0.4745971,-1.3582292,-0.28543982,-0.40228027,1.0759239,1.7383887,2.5684645,2.7131171,0.19016275
14037,-1.4672973,-0.13901636,0.15944152,0.028711893,-1.1678151,0.23787351,-0.18961719,-0.20530765,-1.357536,0.06711652,0.049653254,1.0640972,1.7211003,2.5712178,2.732915,-0.26949662
14038,-1.4265983,-0.08283331,0.08344482,-0.04142527,-1.1321828,0.16399042,-0.12463992,-0.10580447,-1.317143,-0.024497218,-0.015877042,1.0341778,1.6684445,2.430771,2.5881577,-0.19718052
14039,-1.3878498,-0.003187503,-0.023820492,-0.14376162,-1.0963268,0.060544465,-0.032900844,0.037197664,-1.2768563,-0.15567961,-0.1101869,1.004985,1.6168083,2.2932384,2.4449513,-0.095673345
14040,-1.323097,0.1559115,-0.23772478,-0.35015005,-1.0345137,-0.14530936,0.15010674,0.32384205,-1.2077101,-0.28543982,-0.2994766,0.9554777,1.529137,2.0612204,2.2014997,0.10639459
14041,-1.2807448,0.36491767,-0.31449208,-0.6273642,-0.9857543,-0.4124871,0.3900077,0.70333815,-1.1549566,-0.28543982,-0.55020887,0.9203685,1.4655088,1.8564274,1.9852604,0.36939514
14042,-1.1782765,0.0001632079,-0.034765884,-0.11764916,-0.93519527,0.04051482,-0.025256403,0.030412374,-1.0902348,-0.15121703,-0.10294197,0.8587161,1.3623377,1.6945206,1.835521,-0.07818035
14043,-1.2020881,0.02315771,-0.06537527,-0.15195252,-0.9508068,0.013116306,0.0013681325,0.07445143,-1.110084,-0.19075972,-0.13145491,0.8750624,1.3893461,1.6974937,1.8416334,-0.050266583
14044,-1.235384,0.18509571,-0.28043443,-0.37576607,-0.96284604,-0.18855394,0.1866228,0.3711236,-1.1278901,-0.28543982,-0.32785422,0.8942142,1.4197166,1.6673592,1.8098054,0.14932859
14045,-1.169021,0.105720006,-0.17652588,-0.25874653,-0.91855884,-0.093467556,0.09670223,0.22250414,-1.0746349,-0.28543982,-0.22887468,0.8499054,1.3441458,1.541183,1.6818192,0.054626726
14046,-1.2052599,-0.0009146062,-0.033755753,-0.119409874,-0.95425534,0.043557063,-0.025490874,0.03052762,-1.1149267,-0.15042643,-0.10171753,0.87823117,1.3942219,1.6617153,1.8096265,-0.079771556
14047,-1.2259208,-0.08053148,0.07326489,-0.014940207,-0.9770062,0.14538199,-0.11739723,-0.11317833,-1.1390921,-0.018942326,-0.0073848343,0.89455837,1.4244615,1.7976834,1.9470556,-0.18035182
14048,-1.2845963,-0.027728446,0.004693505,-0.09511257,-1.0179133,0.08307015,-0.058017213,-0.013230766,-1.187467,-0.10995701,-0.07439694,0.9340817,1.4926015,1.9418768,2.0917788,-0.118310586
14049,-1.3517905,-0.14011845,0.15649065,0.046943843,-1.0787933,0.22961132,-0.18807614,-0.21286061,-1.2556256,0.07360896,0.056820612,0.9838546,1.5810587,2.2153895,2.370935,-0.26219946
14050,-1.3998599,-0.18976392,0.22472453,0.107032865,-1.1201518,0.29614145,-0.2463024,-0.24250852,-1.3016473,0.15443341,0.11404869,1.0184447,1.64265,2.4102035,2.568514,-0.32776934
14051,-1.438078,0.019845432,-0.0524564,-0.1834521,-1.1347086,0.03446545,-0.008436681,0.08377951,-1.3200164,-0.198059,-0.14298213,1.0389423,1.6776246,2.5310593,2.6768234,-0.0703418
14052,-1.382648,0.10058115,-0.16052297,-0.2853956,-1.0874586,-0.07116925,0.08351745,0.22716875,-1.2641923,-0.28543982,-0.23878197,0.9974925,1.6064256,2.4402456,2.5750103,0.032169152
14053,-1.4021361,0.047676884,-0.08941749,-0.21640852,-1.1064107,-0.0027611358,0.022685176,0.13157505,-1.2853048,-0.24273448,-0.17561258,1.0125269,1.6330367,2.5093336,2.6481605,-0.034987327
14054,-1.427925,0.021386765,-0.053463366,-0.18445604,-1.1282506,0.032586988,-0.007936487,0.084832765,-1.310012,-0.19983074,-0.14502694,1.0311894,1.6657913,2.5931973,2.7349317,-0.06957515
14055,-1.5498215,-0.4760758,0.6107351,0.47232288,-1.2586849,0.6683965,-0.5772135,-0.24250852,-1.4562255,0.62339705,0.44987342,1.1305115,1.8417386,3.0288177,3.2028954,-0.69318223
14056,-1.5425367,-0.22097816,0.2720269,0.1279533,-1.2336961,0.34706625,-0.28612608,-0.24250852,-1.4300171,0.1996938,0.14301738,1.1181564,1.8181753,2.9304976,3.0934405,-0.3773737
14057,-1.4014019,-0.16723634,0.19658479,0.07539943,-1.1219738,0.2687416,-0.2227613,-0.24250852,-1.3003356,0.11648748,0.08492371,1.0179805,1.6441729,2.5568783,2.707916,-0.30214256
14058,-1.3945541,-0.10788866,0.117578946,-0.0037995977,-1.1119602,0.19366173,-0.15478514,-0.15404677,-1.2896311,0.018450374,0.014202715,1.0115736,1.632326,2.5035477,2.6526468,-0.22833145
14059,-1.592642,-0.5361903,0.6909017,0.54795265,-1.294926,0.7469886,-0.64552855,-0.24250852,-1.4994065,0.7213643,0.5208335,1.1625655,1.8964703,3.0931776,3.275886,-0.76915324
14060,-1.6718334,-0.3058112,0.38663694,0.22522049,-1.3364688,0.46304864,-0.38278815,-0.24250852,-1.5524559,0.33532003,0.24080406,1.2118399,1.9784216,3.1387773,3.3212824,-0.48825082
14061,-1.2672187,0.26203683,-0.31449208,-0.48697034,-0.985234,-0.2840194,0.2712515,0.5149285,-1.1502031,-0.28543982,-0.42699468,0.91306055,1.4564524,1.9783822,2.1033204,0.24137793
14062,-1.4122282,0.39045554,-0.31449208,-0.6818426,-1.0853833,-0.4355961,0.41657615,0.75886154,-1.2703388,-0.28543982,-0.58934563,1.0112381,1.6242992,2.265363,2.3954203,0.3931349
14063,-1.3059304,0.1822621,-0.2726174,-0.3845073,-1.0210932,-0.18052432,0.17939004,0.37184513,-1.1905323,-0.28543982,-0.33263314,0.9422382,1.5081054,2.1173518,2.2476485,0.13981521
14064,-1.3201406,0.15534998,-0.23674287,-0.34989074,-1.0335453,-0.14563422,0.14883423,0.32379448,-1.2053524,-0.28543982,-0.3004506,0.9530877,1.5266464,2.1339922,2.2678263,0.10593254
14065,-1.2484936,0.12890229,-0.20374358,-0.30364037,-0.98069066,-0.117730856,0.11985043,0.27139235,-1.1436124,-0.28543982,-0.2647976,0.9038107,1.4413191,1.9461086,2.0770488,0.07764386
14066,-1.190526,-0.21953402,0.25755638,0.17759584,-0.9620369,0.31731436,-0.2765038,-0.24250852,-1.1180894,0.21313287,0.16033341,0.87326425,1.3906442,1.84301,1.9900599,-0.35082227
14067,-1.0868433,-0.13671085,0.14439096,0.08018151,-0.87661004,0.20489258,-0.18033569,-0.22219667,-1.0197163,0.079619266,0.065232106,0.79850245,1.2604315,1.5522035,1.6880316,-0.24155733
14068,-1.198955,-0.16129927,0.17959872,0.0978801,-0.96292686,0.24416254,-0.20913404,-0.24250852,-1.1216586,0.11592179,0.09051179,0.87794995,1.397081,1.7764736,1.924319,-0.27813464
14069,-1.2652881,-0.21838982,0.25666925,0.16594234,-1.017124,0.3207535,-0.27455333,-0.24250852,-1.185416,0.2078893,0.15659834,0.9262432,1.4803172,1.9154729,2.0724206,-0.3520785
14070,-1.1960034,-0.21836384,0.25465187,0.17569956,-0.96444184,0.31527463,-0.27357298,-0.24250852,-1.1238406,0.21070993,0.15961097,0.8777721,1.3966169,1.7503357,1.9015273,-0.3476983
14071,-1.1614666,-0.27138162,0.32453957,0.25212628,-0.9428374,0.37932837,-0.3341017,-0.24250852,-1.0969925,0.30031914,0.22461529,0.8548642,1.3583751,1.7235959,1.8719641,-0.41166922
14072,-1.1113153,-0.46939966,0.5866328,0.5269418,-0.9208042,0.6246605,-0.56018054,-0.24250852,-1.0673342,0.6314369,0.4645287,0.82502,1.3097445,1.7303427,1.879736,-0.6542414
14073,-1.0770303,-0.63793963,0.8097377,0.75991416,-0.9079874,0.8341906,-0.7523912,-0.24250852,-1.0496025,0.91320425,0.6688825,0.80564046,1.2782352,1.7272742,1.8799428,-0.86104244
14074,-1.1751826,-0.5323348,0.67193025,0.60242826,-0.97496027,0.7081205,-0.63320106,-0.24250852,-1.1293073,0.73211974,0.53597957,0.8713349,1.3911515,1.9543219,2.1074715,-0.73566514
14075,-1.2672249,-0.5265495,0.66686666,0.5817256,-1.0442629,0.70802706,-0.62766933,-0.24250852,-1.2106572,0.7190446,0.5254089,0.9356151,1.5020207,2.1563108,2.3173501,-0.73425597
14076,-1.2564926,-0.42023534,0.52528775,0.43889374,-1.0283629,0.5730537,-0.5063561,-0.24250852,-1.1931987,0.5418451,0.39688572,0.925054,1.4831381,2.1211562,2.2749043,-0.6017229
14077,-1.3570204,-0.41747198,0.52442825,0.42099378,-1.104445,0.57737267,-0.5044375,-0.24250852,-1.2823808,0.5331954,0.38931984,0.99534863,1.6044427,2.350738,2.5128686,-0.60449904
14078,-1.3248584,-0.5889052,0.75139314,0.65759456,-1.0934578,0.7907839,-0.69999534,-0.24250852,-1.2667574,0.8196057,0.5970005,0.9775482,1.5755644,2.3533804,2.5194013,-0.81499803
14079,-1.360544,-0.64513004,0.8269827,0.728872,-1.1246351,0.8644701,-0.76449883,-0.24250852,-1.3027537,0.91187435,0.66352105,1.0041736,1.6217196,2.4405854,2.6131592,-0.8867905
14080,-1.4068136,-0.82375866,1.0647687,0.96407706,-1.1732328,1.0922946,-0.96856296,-0.24250852,-1.3581253,1.2060966,0.87611085,1.0418061,1.6877991,2.5955381,2.7795072,-1.1097128
14081,-1.4650292,-0.64216155,0.82592714,0.7103669,-1.2034316,0.86908644,-0.7622726,-0.24250852,-1.395345,0.90306723,0.65598583,1.0772988,1.7475326,2.661479,2.844301,-0.8896391
14082,-1.4437504,-0.7910521,1.022267,0.91501445,-1.1981723,1.0543067,-0.93134755,-0.24250852,-1.3883559,1.1509042,0.8360823,1.0668896,1.730145,2.631228,2.8195906,-1.0715555
14083,-1.4238143,-0.41046408,0.51731884,0.40289864,-1.1539294,0.5748837,-0.4971689,-0.24250852,-1.3406005,0.52045864,0.37975246,1.0419713,1.6840016,2.4572957,2.6295388,-0.60083586
14084,-1.3826108,-0.24821234,0.3001961,0.18881553,-1.1100692,0.3669792,-0.31114262,-0.24250852,-1.2919883,0.2515126,0.18553714,1.0087184,1.6248177,2.2984805,2.460076,-0.3966851
14085,-1.4044524,-0.13934344,0.1557375,0.03821835,-1.1180658,0.23120512,-0.18678401,-0.20680279,-1.3034854,0.06896949,0.053155027,1.0211143,1.6448518,2.29713,2.4560227,-0.26253927
14086,-1.354272,0.049597256,-0.0972747,-0.21051799,-1.0649693,-0.010858785,0.030068139,0.13420771,-1.2448746,-0.24381246,-0.17244005,0.98095334,1.5729729,2.0845008,2.2325625,-0.024653345
14087,-1.3330239,0.052747294,-0.10204387,-0.21154127,-1.0482922,-0.016284723,0.034090646,0.13803574,-1.2256364,-0.24770492,-0.17474918,0.9660528,1.5469446,2.0145776,2.1620758,-0.019549275
14088,-1.2491883,0.23220956,-0.31449208,-0.44303676,-0.97052944,-0.24956499,0.24063571,0.4619838,-1.1382505,-0.28543982,-0.3884013,0.9026686,1.435052,1.7385325,1.8714052,0.2093791
14089,-1.3028042,0.10256424,-0.16954926,-0.27480355,-1.0212799,-0.0817026,0.09167898,0.22793646,-1.1953323,-0.28543982,-0.23376669,0.9436734,1.5074136,1.912463,2.0556555,0.04468922
14090,-1.3906306,0.12562664,-0.19800355,-0.31869987,-1.086361,-0.10430321,0.1169301,0.2758275,-1.2719779,-0.28543982,-0.2660426,1.0045342,1.6122932,2.1191816,2.2676005,0.06831421
14091,-1.2560866,0.10616346,-0.17563179,-0.2724584,-0.98480326,-0.0892292,0.09670359,0.23052442,-1.1532185,-0.28543982,-0.23476183,0.91102356,1.4501752,1.7557272,1.8986871,0.051714048
14092,-1.273031,0.23535495,-0.31449208,-0.44988117,-0.98723656,-0.25118008,0.24464296,0.4679012,-1.1591243,-0.28543982,-0.3916375,0.9196008,1.4628508,1.7184476,1.858333,0.21194936
14093,-1.2368877,0.106162384,-0.17629665,-0.26959947,-0.9699618,-0.09067591,0.09713405,0.22938104,-1.1361732,-0.28543982,-0.23364067,0.8976715,1.4268112,1.6943873,1.8367685,0.05300911
14094,-1.2960277,-0.21893343,0.25784546,0.16241035,-1.0401361,0.32353565,-0.27516282,-0.24250852,-1.2130706,0.20734586,0.15603524,0.9479491,1.5173564,1.9636757,2.1239617,-0.3540911
14095,-1.2816968,-0.32777178,0.40294558,0.31132883,-1.0388228,0.45961753,-0.40026224,-0.24250852,-1.208179,0.38893095,0.28694507,0.94049,1.5070775,2.0452461,2.2047942,-0.48903632
14096,-1.5181574,-0.5573102,0.7141474,0.5878986,-1.2368922,0.765768,-0.6655529,-0.24250852,-1.4365996,0.7592461,0.5513379,1.1123173,1.8068407,2.7323983,2.9160187,-0.78697276
14097,-1.4511302,-0.47726113,0.6060623,0.48868263,-1.1802557,0.65969986,-0.573594,-0.24250852,-1.3709096,0.62840104,0.4571608,1.0630465,1.7214369,2.575079,2.7481723,-0.6837842
14098,-1.4287106,-0.4178313,0.52698493,0.41101494,-1.1593635,0.58308506,-0.5059912,-0.24250852,-1.3462714,0.5303139,0.38595438,1.0454247,1.6914394,2.5464456,2.7123454,-0.60929376
14099,-1.4563215,-0.4211097,0.5320977,0.41121215,-1.1809909,0.58904237,-0.51027966,-0.24250852,-1.3712338,0.5339885,0.3879416,1.0647607,1.7252724,2.6382513,2.8045926,-0.61488503
14100,-1.4229739,-0.42094138,0.53105354,0.41566303,-1.1557599,0.58629686,-0.5097702,-0.24250852,-1.3414975,0.5351261,0.38914225,1.0413659,1.6850287,2.5673776,2.7306347,-0.6127635
14101,-1.4535683,-0.70225346,0.9054205,0.79245996,-1.2003586,0.94283986,-0.83115053,-0.24250852,-1.390183,1.0019878,0.72703993,1.0707482,1.7380832,2.721863,2.9005196,-0.9628564
14102,-1.5347867,-0.76236564,0.9869168,0.86237216,-1.2662826,1.0243256,-0.9003265,-0.24250852,-1.4674543,1.0980657,0.7957577,1.1295065,1.839543,2.9089022,3.0973473,-1.0414172
14103,-1.5157593,-0.7418091,0.95885634,0.83707505,-1.2503283,0.9968256,-0.8766055,-0.24250852,-1.4491509,1.0640967,0.77131784,1.1156526,1.8152966,2.8627207,3.0484462,-1.0144734
14104,-1.5074826,-0.76501435,0.989659,0.8699734,-1.2455986,1.0258079,-0.90297884,-0.24250852,-1.4432778,1.1037861,0.8003676,1.1105058,1.8064554,2.8364873,3.0240135,-1.0431216
14105,-1.5367866,-0.64928573,0.8371324,0.7090113,-1.2593135,0.882558,-0.77156335,-0.24250852,-1.4602973,0.9102111,0.6595538,1.1276106,1.8353828,2.885914,3.069979,-0.9020906
14106,-1.5051936,-0.61934096,0.79659826,0.6730838,-1.2329063,0.84266233,-0.73698366,-0.24250852,-1.4297543,0.8620942,0.6252224,1.1046529,1.7953637,2.794254,2.9752944,-0.86331564
14107,-1.6145188,-0.5910126,0.7611311,0.6194749,-1.3128842,0.8148603,-0.7051125,-0.24250852,-1.5254204,0.8101309,0.5866937,1.180775,1.9255116,2.9837954,3.1745698,-0.8337555
14108,-1.4704151,-0.9241856,1.1982067,1.0904895,-1.228797,1.2217276,-1.0829285,-0.24250852,-1.4238896,1.3680128,0.9926951,1.0896475,1.7705504,2.7530017,2.944596,-1.235256
14109,-1.4363128,-0.5279182,0.67280996,0.5594399,-1.1726583,0.7220614,-0.6309741,-0.24250852,-1.3617175,0.71344155,0.5191307,1.0541716,1.7065604,2.5434058,2.717405,-0.7453621
14110,-1.3353913,-0.36173865,0.44952333,0.3484414,-1.0836649,0.5051081,-0.44031912,-0.24250852,-1.2591816,0.44097632,0.32284933,0.9787277,1.5752091,2.276658,2.4339538,-0.5336723
14111,-1.3999206,-0.332375,0.41219535,0.2996391,-1.1302334,0.47310227,-0.40745318,-0.24250852,-1.3143959,0.38950685,0.28483373,1.0231395,1.6513962,2.4048712,2.5668452,-0.501134
14112,-1.4108737,-0.47187448,0.59761256,0.48698503,-1.1491516,0.6493027,-0.56667364,-0.24250852,-1.3349394,0.62099177,0.4524224,1.0347813,1.6727517,2.4722679,2.6408277,-0.6742405
14113,-1.4539394,-0.38619772,0.48483047,0.36506,-1.1749257,0.54481107,-0.46913835,-0.24250852,-1.3667631,0.47686678,0.34770346,1.0626411,1.7196299,2.5199375,2.6897588,-0.5706255
14114,-1.4398372,-0.14113373,0.15854156,0.034813922,-1.1455642,0.23467526,-0.18909152,-0.20591506,-1.3359617,0.06874095,0.05211906,1.0459614,1.688559,2.412938,2.5697756,-0.26563093
14115,-1.4934441,-0.088565856,0.08974591,-0.04402792,-1.182021,0.17224024,-0.12942176,-0.106650434,-1.3800037,-0.02147345,-0.0138252815,1.0821679,1.7502233,2.506045,2.665181,-0.20314933
14116,-1.4811883,-0.44623008,0.5649257,0.44222122,-1.2002887,0.62186855,-0.53782713,-0.24250852,-1.3960105,0.5747842,0.4181785,1.0834804,1.7562115,2.6089952,2.7821925,-0.64591736
14117,-1.4246876,-0.11207826,0.11929233,-0.00254659,-1.1317921,0.19645952,-0.15553191,-0.15368302,-1.3205521,0.020661185,0.017510792,1.0346055,1.668766,2.3656926,2.5190778,-0.22826372
14118,-1.4335301,-0.22168419,0.26511028,0.14470893,-1.1468121,0.33508962,-0.28068382,-0.24250852,-1.3367736,0.20280647,0.14940748,1.0438925,1.6857961,2.4174006,2.5763543,-0.36450556
14119,-1.3860772,-0.2481533,0.29924276,0.18702343,-1.1132557,0.36466116,-0.31063277,-0.24250852,-1.2964965,0.24868807,0.18297501,1.0112536,1.6303422,2.344816,2.4990556,-0.39464062
14120,-1.5087006,-0.39436522,0.49658176,0.36703917,-1.2182196,0.5573395,-0.47924575,-0.24250852,-1.4172192,0.4854282,0.35232478,1.1011219,1.7875043,2.7215035,2.8882678,-0.58250225
14121,-1.5120518,-0.42377794,0.5361741,0.40596017,-1.2238431,0.59456366,-0.51348346,-0.24250852,-1.4223166,0.5337856,0.38673717,1.104017,1.7937391,2.7919405,2.9571908,-0.6195407
